,Pro_Meso,LF1_LF0,LM1_LM0,LH1_LH0,RF1_RF0,RM1_RM0,RH1_RH0,LF1_LF2,LM1_LM2,LH1_LH2,RF1_RF2,RM1_RM2,RH1_RH2
0,284.6694409532807,230.60313422105872,183.9423389569072,130.81173716431687,327.4746443918876,16.828828689252646,76.53084544795037,80.26325384557182,337.06262640203033,225.9679925560617,100.26651202829156,284.8387297665755,349.2944542026982
1,284.82107126764834,230.3249643579421,183.8527375847325,130.78713119529158,327.59813878311974,16.78635832453051,77.01533074790638,80.29046671339478,337.1349404546713,225.958754128182,99.88134274705594,283.9262939195839,347.1522600501272
2,284.8214394265499,230.32361200830564,183.8511376786116,130.78825568559412,327.60015085377,16.783719221923892,77.01860175291192,80.29131825818877,337.1396135705033,225.9535586055768,99.87557701684678,283.9273936260799,347.1546952900725
3,284.6602041494563,230.660837680278,183.93859458084975,130.90173412050373,327.49197721177114,16.687356810499228,76.94792017154629,79.97552291120502,336.6714425979727,226.10851948503236,100.26194480888276,283.2455343756576,347.1399738594424
4,284.4570473224536,231.04234033552424,184.26519425215196,130.98568454550298,327.5017823225052,16.814910492566565,76.94592049564555,80.05615919073564,336.4469226482332,226.54878281908404,99.778993333429,283.6740768293795,347.0836510861782
5,284.4926540118467,231.12924192198545,184.18902791959093,130.99016140618957,327.5865626388529,16.838979136886355,76.4387176941295,80.07078567938886,336.411855413248,226.52006132401743,99.63428741122978,282.9874082706114,349.144762726503
6,284.5892916180295,230.77465381999772,184.34841152768465,131.02717595588825,327.579013036378,16.655727123033408,76.8655868762556,80.16751441611885,335.7242074922134,226.39996993297288,100.091573536777,282.3664672480901,347.1263746153083
7,284.58964754921874,230.8624519542713,184.59673634977375,130.91972608400152,327.5763991443458,16.54819805418057,76.37658963366641,80.10649357153672,336.0380943784095,226.25448817546453,99.86345526324456,283.70968324042485,349.17316845757625
8,284.55856717415975,230.96396604146796,184.42255879399568,131.00493763718262,327.5653654466289,16.550728083277946,76.373430355965,80.14398766821081,335.7098234971079,226.2605865369763,99.91497868867503,282.5017367073799,349.26519532897584
9,284.60917206850667,231.1299816120664,184.5888638184732,131.02679457593015,327.36929586311373,16.324500960131683,76.27674829086618,79.82073520875117,335.76770536984486,226.3328585446543,99.96930184813075,281.73881159754,349.5726436918721
10,284.647256101129,230.9971858205827,184.5048288896573,130.91237713287978,327.3214036148244,16.518525880743365,76.1829838133602,79.71390737777853,336.1788435179271,226.41144554955787,99.3951526900278,280.81049931954783,349.27379598014886
11,284.69022790133164,231.17210754862427,184.4414609276469,130.95083517736504,327.1213324516483,16.410330005921946,76.60523993346514,79.47880680399294,336.1477724312632,226.36092311094748,99.79925964953736,282.3584668969386,347.36807564390773
12,284.79747034575627,231.16020793391223,184.5812698788148,130.98246628922584,327.09385617245334,16.40489887882759,76.59293416624853,79.84055376190166,335.84186089974486,226.36029770751972,99.95980558959089,282.32636846136694,347.3538411946038
13,284.74357634429646,231.20090891803417,184.5751646627071,130.95960359096526,327.10004328203314,16.239201129969597,76.54953225303635,79.89880252469075,335.5131740149832,226.37011987548985,99.45469580276756,282.10824240629745,347.33498389947647
14,284.7249807417638,231.38804226372244,184.71046463184135,130.99698682169054,327.1103455599604,16.315146671597333,76.61247186803922,79.69155334793784,335.9913672998561,226.250681475832,99.13231387961616,284.1917974912556,347.4747795810954
15,284.7876920816817,231.07626111328244,184.3407145165,131.0574189060718,327.0265208798061,16.353395612937096,76.08521288577184,79.99032346408345,335.797875049077,226.4287185741401,99.08301722618944,284.8718500155489,349.4318335613558
16,284.7936534613427,230.97250839100013,183.85179705630108,131.11664389764127,327.0799771837379,16.473554663405814,76.66104546599016,79.82620650324166,335.9459985266552,226.37183689985028,98.96942956280202,286.23131896440344,347.2080746100976
17,284.61733990529785,231.18601822159388,184.006805511387,131.09560542275307,327.0433742649158,16.327025364303623,76.58648483195975,79.88125123388092,336.0912386793533,226.16671767143936,99.4806393158802,284.5090846045142,347.32818024746905
18,284.4963092168427,231.0272353739124,184.6646545631741,131.30008435765802,326.8806307299931,16.80648128847072,76.15406219872845,80.06218888431931,335.9919475014558,226.24878577259457,99.36693621538632,285.01778372405363,349.2427240576691
19,284.3973655158486,231.02422638091792,184.65487247823108,131.13938995019012,327.2162750324893,16.567610084830967,76.06439757055767,79.97870093317162,335.4751725057653,226.87196607721816,97.93786967802592,283.7472142137745,349.2585823657741
20,284.5237727330844,230.9374477093837,184.59862445372403,131.12457897215873,327.2841817783709,16.453478702486883,75.94964558939895,79.95316341977615,336.02699648549776,226.65104943104507,97.98930497501964,283.90702145606167,349.352990234605
21,284.4436131883099,231.05690728788767,184.65367063083548,131.06104853936978,326.51771102695614,16.155945045514947,76.10060622237373,79.93440214614999,335.81329320993245,226.39791853561695,98.79148503362792,285.00656167008583,349.20440052742435
22,284.40704969007,231.0159718211696,185.03162404248283,131.00088004415798,326.68632905391974,16.07293139907722,75.98527709079539,79.9622499054555,335.84705992478814,226.41477713224816,98.06204582532766,283.937528384722,349.2201945002906
23,284.41384908925954,231.02899378089788,184.99099984736745,131.0843042493811,326.6978920387965,16.08888232444768,76.04860618831644,80.10841774476536,335.9936497191023,226.3018055090297,98.09404649436672,284.45856137104585,349.1160219605905
24,284.4217096274745,230.69158009363971,184.6486213643325,131.06597253425454,326.5648008873464,16.272768374018714,76.0226816200382,80.29251201431688,336.0244895201493,226.248079264727,97.92572715521769,284.6727348630052,349.0873994304231
25,284.4512339224454,230.69515772132797,184.6510617393928,131.01130681490326,326.3539154698745,16.07599874585866,76.48739623093024,79.97391229796389,335.8601247511583,226.2854906305302,98.92763892497118,282.8130226990793,347.28718188892265
26,284.5619879278659,230.9252932704717,184.5294840584664,130.96173668819915,326.27200414734284,16.160656617823975,76.29736204452226,80.03491299571908,335.7674346411076,226.48807475378143,98.39777221710251,282.85675797944015,347.43925982504425
27,284.4569571618196,230.8883340104805,184.4798135041905,131.0273651188205,326.1598451146832,16.162863330092538,76.24915489093618,80.23618858619712,335.3052927054918,226.2894335653995,98.72648171046072,283.74972881102235,347.6195354789691
28,284.378970400664,230.87667556043124,184.66875247064397,131.08383854900825,326.1947450443536,16.24100560247703,76.1338855676372,80.51501558595788,335.39460685468293,226.340994403204,98.31066288669828,283.6302909886364,347.74999161774457
29,284.1377490249111,230.71488725465989,184.83687878516412,131.1655510620028,326.4198103281394,16.29790589668274,76.16797412560948,82.58156541441133,336.0186742817391,226.3797154691639,98.260823774453,283.2997954186176,347.92800704207406
30,284.1689350272558,230.8570697395355,184.99441580644603,131.12750259034115,326.42229316492586,16.410571873828474,76.24080167285489,80.07305106098906,335.8682388423987,226.50071695841464,98.59560462190068,282.3781362038389,347.82964289229585
31,284.28791629467645,230.8324129555869,184.91132993741576,131.15390815700815,326.4637589545361,16.347777532889292,76.08223605374641,79.93339627532143,335.76876586253053,226.41298179259647,98.78610007754692,282.00593895208146,347.88320997496675
32,284.37279035213083,231.1131698636151,184.9344976695178,131.14135675270344,326.42759052446206,16.034907142078442,76.10497757213518,80.01032724201846,335.8413292082315,226.4816722677675,99.07480824615246,282.06123831542595,347.83211383005715
33,284.4198589364899,230.98391015855807,184.63667494987743,131.16385058761358,326.6336883981428,16.135676216847,76.03218482072224,79.97010741987957,335.77645290971606,226.61225342085208,99.24083152100012,282.3274217991742,347.8316791410448
34,284.340608114336,230.97920744876333,184.78515630126563,131.2903434388845,326.6775743685404,16.05232174200193,75.98969369375213,80.03475801063685,336.0496830949916,226.77644257005252,98.73400039902772,282.92690164652345,347.85914739150763
35,284.4944120120838,231.03979895934827,184.7144849863127,131.13922132217868,326.72796757062446,16.233418702464608,76.06819153999754,80.50097552641871,335.34643586772154,226.83380486995472,98.56548230690372,282.86117633369474,347.62319246359294
36,284.5005543576227,231.5154624274925,185.14229917055795,131.10518826411564,326.745659458289,15.912746518779668,76.02933157720197,80.05238111714056,334.9617787894453,226.9937222991926,98.76923181064411,280.8157382076436,348.0379004382421
37,284.56123291752846,231.20127458632064,184.93904069626063,131.10876321169252,326.8977443220182,16.141882265719676,76.01648392019369,79.94896934924152,334.99917599550633,226.71586855020968,97.95776464153413,281.65140920151555,348.05311768648374
38,284.456811916857,231.1397837867878,184.79581268544516,131.14553446565702,326.9198045735825,16.23792877675736,76.12775809293296,80.33767481786832,335.20031631030764,226.88996132733504,97.85397680136312,281.5891503331067,347.9182474509018
