,Pro_Meso,LF1_LF0,LM1_LM0,LH1_LH0,RF1_RF0,RM1_RM0,RH1_RH0,LF1_LF2,LM1_LM2,LH1_LH2,RF1_RF2,RM1_RM2,RH1_RH2
0,203.55459376361637,173.05219194833447,77.90960245691308,60.07814911808041,288.87431292469,265.01933056754893,354.3634898367457,352.5526256513418,231.26506340308592,81.29247634756786,246.30427353908027,101.55775051705004,249.3343828096312
1,204.31809059291072,169.1714509930162,74.16072859034485,61.92962763246173,291.9036513610671,273.8645210342024,354.36136393347056,357.1749766842643,225.65273853192,76.87257131397536,220.54240554373916,109.06997285063046,242.27791563975532
2,206.5829556596296,164.9955113337664,69.79711639495221,61.458510485045736,287.8429629965627,278.9234550515524,354.5584149558325,356.87030347378845,226.0504899046749,77.49985557381731,231.78097966183188,111.6528686037652,235.6182209047965
3,209.42429424881027,164.84469896491674,69.32356879270053,61.15807781679784,276.2995468604621,284.1278012345093,356.8121900854422,353.8095692485439,224.12357677582528,81.88476616583043,248.08026249818124,220.3011317854335,232.4145672766764
4,207.8958874058694,166.76475443649807,74.04146982552098,58.84692999684412,267.65114431736896,289.0044302463914,358.9852835671814,186.87901704629223,225.6935995553272,89.45782783961894,223.7116757206531,166.65628583698617,225.42806658422157
5,206.44091937767203,166.38146520415478,79.13301299482171,58.66440893753811,260.42391428740075,290.6292704016992,1.8880955394808456,180.65573090457283,228.5749801177601,93.75946584412964,57.64264604114332,156.16600836521133,222.0088815234937
6,206.3512936299484,163.10862476400908,79.87842815804959,55.75112194918912,254.10513449999848,293.229706306058,3.7117134327374113,178.21159587394007,228.53376192935065,96.4184030466484,52.10649440980975,160.55430985374622,218.5093560519701
7,206.2088150855582,159.10230759428026,86.88741061257899,55.12083311496889,248.37368175651704,298.35549452525026,3.871275711831426,169.7083483304068,227.30919607547384,101.8427119666936,41.680638207763366,163.26325522482088,221.23732956088293
8,205.7357331262068,157.81220048831122,96.14227793615116,54.11346226114088,245.7031970311824,299.0487141822092,2.916047665473699,170.56172042172724,224.41287771659736,102.14232481686918,34.62982711879316,170.02303998755394,226.93133673611013
9,206.17404234102835,154.15139626486615,99.81441585434423,53.1824761847816,241.1796697347438,301.88951524388926,1.677211386108743,166.79992584293726,248.4449416963969,103.38726260083948,23.827579818883606,170.85722230351507,231.07648384324665
10,205.39407397308867,150.19169969870282,106.72030327791576,53.47585191720106,234.6907631082644,305.0025545449479,0.5412578520714831,164.70002266875943,257.0362394716059,109.20617574048994,24.927632193629368,161.89180741931978,242.0908272508281
11,204.33923124518137,143.91978201856153,118.1605951158696,53.06350130699934,231.0801644024292,307.2611080038464,359.47122455240583,151.05983412397944,270.02961016368937,112.6666250789616,22.939397160101446,167.21579838421354,253.4162557294876
12,203.5506541020707,140.71353708202034,123.3802962393292,52.015953343096015,229.51127726931003,308.1109803012539,357.3708148540741,147.34998037659457,278.5286168072862,113.05563433568076,13.327712425405949,178.3421464952423,260.76300500733345
